Table 1
date,temperaturemin,precipitation,,,,
2019-11-13,25.2,0.0,,,,
2019-11-16,42.1,0.0,,,,
2019-11-23,46.9,0.76,,,,
2019-12-05,30.2,0.0,,,,
2019-12-06,31.1,0.0,,,,
2019-12-09,43.0,0.0,,,,
2019-12-10,48.0,0.15,,,,
2019-12-12,28.2,0.0,,,,
2019-12-13,36.0,1.4,,,,
2019-12-17,45.0,0.41,,,,
2019-12-22,26.1,0.04,,,,
2019-12-26,34.0,0.0,,,,
2019-12-28,48.0,0.0,,,,
2020-01-04,43.0,0.45,,,,
2020-01-09,30.0,0.0,,,,
2020-01-13,63.0,0.46,,,,
2020-01-20,26.1,0.0,,,,
2020-01-24,39.0,0.21,,,,
2020-01-25,39.0,0.55,,,,
2020-02-03,42.1,0.0,,,,
2020-02-11,61.0,0.42,,,,
2020-02-17,37.0,0.0,,,,
2007-01-01,48.9,0.45,,,,
2007-01-02,32.0,0.0,,,,
2007-01-13,48.0,0.0,,,,
2007-01-17,28.9,0.0,,,,
2007-01-18,27.0,0.29,,,,
2007-01-28,30.9,0.0,,,,
2007-02-02,34.0,0.0,,,,
2007-02-03,27.0,0.0,,,,
2007-02-05,19.9,0.0,,,,
2007-02-11,19.9,0.0,,,,
2007-02-22,48.9,0.0,,,,
2007-02-26,41.0,0.0,,,,
2007-03-02,46.9,0.96,,,,
2007-03-10,37.0,0.0,,,,
2007-03-12,37.9,0.0,,,,
2007-04-09,32.0,0.0,,,,
2007-04-16,43.0,0.0,,,,
2007-04-27,63.0,0.25,,,,
2007-04-30,46.9,0.0,,,,
2007-05-01,59.0,0.0,,,,
2007-05-11,61.0,0.0,,,,
2007-05-15,53.1,0.0,,,,
2007-05-29,62.1,0.0,,,,
2007-05-31,64.0,0.0,,,,
2007-06-01,64.0,0.0,,,,
2007-06-05,64.0,0.03,,,,
2007-06-07,66.0,0.0,,,,
2007-06-22,62.1,0.13,,,,
2007-06-27,69.1,0.0,,,,
2007-06-29,71.1,0.18,,,,
2007-06-30,71.1,0.0,,,,
2007-07-04,64.9,0.0,,,,
2007-07-12,70.0,0.0,,,,
2007-07-24,64.0,0.0,,,,
2007-07-25,64.9,0.0,,,,
2007-08-03,71.1,0.0,,,,
2007-08-04,70.0,0.0,,,,
2007-08-09,78.1,0.0,,,,
2007-08-14,71.1,0.0,,,,
2007-08-21,73.9,0.06,,,,
2007-08-22,71.1,0.0,,,,
2007-08-23,75.0,0.53,,,,
2007-08-26,72.0,0.06,,,,
2007-08-30,73.0,0.0,,,,
2007-09-04,66.0,0.0,,,,
2007-09-12,66.0,0.0,,,,
2007-09-14,70.0,1.91,,,,
2007-09-17,51.1,0.0,,,,
2007-09-20,64.9,0.31,,,,
2007-09-26,63.0,0.0,,,,
2007-10-13,43.0,0.0,,,,
2007-10-15,48.0,0.0,,,,
2007-10-17,54.0,0.0,,,,
2007-10-18,63.0,0.04,,,,
2007-10-20,50.0,0.0,,,,
2007-10-25,59.0,0.08,,,,
2007-10-27,55.9,0.37,,,,
2007-10-28,44.1,0.0,,,,
2007-11-05,36.0,0.0,,,,
2007-11-13,46.9,0.0,,,,
2007-11-18,35.1,0.0,,,,
2007-11-23,35.1,0.0,,,,
2007-12-02,33.1,0.0,,,,
2007-12-04,36.0,0.0,,,,
2007-12-09,48.9,0.0,,,,
2007-12-26,35.1,0.91,,,,
2007-12-28,36.0,0.04,,,,
2008-01-02,25.0,0.0,,,,
2008-01-03,19.9,0.0,,,,
2008-01-06,39.9,0.0,,,,
2008-01-14,30.9,0.0,,,,
2008-01-16,21.0,0.0,,,,
2008-01-21,15.1,0.0,,,,
2008-01-27,26.1,0.0,,,,
2008-01-29,37.0,0.0,,,,
2008-02-03,37.9,0.0,,,,
2008-02-05,48.0,0.0,,,,
2008-02-19,30.9,0.0,,,,
2008-02-21,30.0,0.01,,,,
2008-02-22,32.0,0.29,,,,
2008-02-25,35.1,0.01,,,,
2008-02-27,28.9,0.0,,,,
2008-03-01,39.9,0.0,,,,
2008-03-02,32.0,0.0,,,,
2008-03-03,39.0,0.0,,,,
2008-03-12,44.1,0.0,,,,
2008-03-18,39.0,0.0,,,,
2008-03-21,33.1,0.0,,,,
2008-03-22,48.0,0.0,,,,
2008-03-27,46.9,0.0,,,,
2008-03-28,57.0,0.0,,,,
2008-04-18,46.0,0.0,,,,
2008-04-25,55.0,0.0,,,,
2008-04-28,55.9,0.68,,,,
2008-05-03,60.1,0.0,,,,
2008-05-07,51.1,0.0,,,,
2008-05-10,55.9,0.0,,,,
2008-05-12,51.1,0.01,,,,
2008-05-18,53.1,0.57,,,,
2008-05-21,52.0,0.0,,,,
2008-06-01,64.9,0.14,,,,
2008-06-04,72.0,0.0,,,,
2008-06-09,73.9,0.0,,,,
2008-06-12,73.9,0.0,,,,
2008-06-18,55.9,0.0,,,,
2008-06-20,63.0,0.0,,,,
2008-06-22,64.9,0.93,,,,
2008-06-28,70.0,0.0,,,,
2008-07-03,66.9,0.0,,,,
2008-07-11,72.0,0.03,,,,
2008-07-13,68.0,0.0,,,,
2008-07-17,64.0,0.0,,,,
2008-07-20,71.1,0.0,,,,
2008-07-27,72.0,0.09,,,,
2008-07-28,70.0,0.0,,,,
2008-08-04,66.0,0.0,,,,
2008-08-06,73.0,0.0,,,,
2008-08-07,73.0,0.0,,,,
2008-08-20,68.0,0.56,,,,
2008-08-24,66.9,0.0,,,,
2008-08-28,72.0,0.21,,,,
2008-09-06,71.1,4.72,,,,
2008-09-09,70.0,0.0,,,,
2008-09-23,59.0,0.0,,,,
2008-09-28,66.9,0.0,,,,
2008-10-01,51.1,0.25,,,,
2008-10-09,64.0,0.29,,,,
2008-10-14,48.9,0.0,,,,
2008-10-28,34.0,0.0,,,,
2008-11-01,37.9,0.0,,,,
2008-11-16,36.0,0.0,,,,
2008-11-21,28.0,0.05,,,,
2008-11-30,39.0,0.96,,,,
2008-12-04,33.1,0.0,,,,
2008-12-09,36.0,0.0,,,,
2008-12-12,36.0,0.09,,,,
2008-12-16,44.1,0.02,,,,
2008-12-26,37.0,0.04,,,,
2008-12-27,43.0,0.01,,,,
2008-12-30,37.0,0.0,,,,
2009-01-05,53.1,0.0,,,,
2009-01-09,27.0,0.0,,,,
2009-01-10,33.1,0.0,,,,
2009-01-11,39.9,0.06,,,,
2009-01-17,10.9,0.0,,,,
2009-01-24,36.0,0.0,,,,
2009-01-28,42.1,0.42,,,,
2009-01-29,30.0,0.0,,,,
2009-02-06,19.9,0.0,,,,
2009-02-07,30.9,0.0,,,,
2009-02-26,37.0,0.0,,,,
2009-02-27,53.1,0.03,,,,
2009-03-04,19.9,0.0,,,,
2009-03-11,61.0,0.0,,,,
2009-03-17,43.0,0.0,,,,
2009-03-18,43.0,0.0,,,,
2009-03-19,45.0,0.64,,,,
2009-03-22,30.9,0.0,,,,
2009-03-23,42.1,0.0,,,,
2009-03-26,46.0,0.43,,,,
2009-03-27,57.0,0.62,,,,
2009-03-29,50.0,0.0,,,,
2009-03-30,44.1,0.0,,,,
2009-04-06,48.0,0.46,,,,
2009-04-10,54.0,0.35,,,,
2009-04-23,41.0,0.0,,,,
2009-04-28,55.0,0.0,,,,
2009-04-29,57.9,0.0,,,,
2009-04-30,55.0,0.0,,,,
2009-05-02,66.0,0.0,,,,
2009-05-03,64.0,0.0,,,,
2009-05-05,60.1,0.98,,,,
2009-05-12,46.9,0.0,,,,
2009-05-16,70.0,0.01,,,,
2009-05-25,66.9,0.13,,,,
2009-05-31,64.9,0.0,,,,
2009-06-08,66.0,0.0,,,,
2009-06-18,71.1,0.03,,,,
2009-06-19,70.0,0.0,,,,
2009-06-23,68.0,0.02,,,,
2009-06-24,68.0,0.0,,,,
2009-07-05,70.0,0.03,,,,
2009-07-06,70.0,0.12,,,,
2009-07-08,64.9,0.0,,,,
2009-07-12,72.0,0.0,,,,
2009-07-24,71.1,0.34,,,,
2009-07-25,66.9,0.0,,,,
2009-07-26,73.0,0.06,,,,
2009-08-02,73.9,0.27,,,,
2009-08-04,66.9,0.0,,,,
2009-08-07,68.0,0.0,,,,
2009-08-12,71.1,0.03,,,,
2009-08-16,69.1,0.08,,,,
2009-08-18,72.0,0.0,,,,
2009-08-31,64.9,0.14,,,,
2009-09-01,61.0,0.0,,,,
2009-09-04,57.9,0.0,,,,
2009-09-06,63.0,0.0,,,,
2009-09-11,55.9,0.0,,,,
2009-09-14,57.0,0.0,,,,
2009-09-16,66.9,0.05,,,,
2009-09-26,63.0,0.32,,,,
2009-09-27,61.0,0.1,,,,
2009-10-02,55.0,0.0,,,,
2009-10-17,45.0,0.0,,,,
2009-10-21,42.1,0.0,,,,
2009-10-30,54.0,0.01,,,,
2009-11-06,37.9,0.0,,,,
2009-11-08,42.1,0.0,,,,
2009-11-16,42.1,0.0,,,,
2009-11-22,37.0,0.19,,,,
2009-11-25,46.9,0.01,,,,
2009-11-26,41.0,0.07,,,,
2009-11-28,28.9,0.0,,,,
2009-11-29,39.0,0.0,,,,
2009-11-30,42.1,0.18,,,,
2009-12-02,39.9,2.3,,,,
2009-12-04,34.0,0.0,,,,
2009-12-05,36.0,0.41,,,,
2009-12-09,39.9,0.76,,,,
2009-12-10,35.1,0.0,,,,
2009-12-17,28.0,0.0,,,,
2009-12-18,30.9,0.46,,,,
2009-12-19,30.0,0.44,,,,
2009-12-23,25.0,0.0,,,,
2009-12-25,36.0,0.8,,,,
2009-12-27,28.0,0.0,,,,
2010-01-06,19.0,0.0,,,,
2010-01-10,19.0,0.0,,,,
2010-01-12,28.0,0.0,,,,
2010-01-19,35.1,0.0,,,,
2010-01-26,30.9,0.0,,,,
2010-02-02,28.9,0.09,,,,
2010-02-09,32.0,0.35,,,,
2010-02-20,23.0,0.0,,,,
2010-02-21,25.0,0.0,,,,
2010-02-25,30.0,0.0,,,,
2010-03-01,28.9,0.0,,,,
2010-03-19,37.0,0.0,,,,
2010-04-23,48.0,0.0,,,,
2010-05-02,72.0,0.0,,,,
2010-05-06,68.0,0.0,,,,
2010-05-09,48.9,0.0,,,,
2010-05-10,42.1,0.0,,,,
2010-05-13,64.0,0.0,,,,
2010-05-16,66.9,0.12,,,,
2010-05-22,66.0,0.59,,,,
2010-05-28,64.0,0.41,,,,
2010-06-05,73.0,0.0,,,,
2010-06-07,64.0,0.0,,,,
2010-06-08,64.0,0.0,,,,
2010-06-18,69.1,0.0,,,,
2010-06-25,77.0,0.0,,,,
2010-06-28,73.0,0.0,,,,
2010-07-11,73.0,0.0,,,,
2010-07-14,72.0,0.23,,,,
2010-07-21,75.0,0.0,,,,
2010-07-24,79.0,0.0,,,,
2010-07-27,72.0,0.32,,,,
2010-07-28,73.9,0.0,,,,
2010-08-05,73.9,0.8,,,,
2010-08-06,72.0,0.0,,,,
2010-08-08,71.1,0.0,,,,
2010-08-19,75.0,0.6,,,,
2010-08-22,73.0,0.07,,,,
2010-08-29,66.9,0.0,,,,
2010-09-03,73.0,0.0,,,,
2010-09-09,57.9,0.0,,,,
2010-09-10,57.9,0.0,,,,
2010-09-17,73.0,0.0,,,,
2010-09-18,64.9,0.0,,,,
2010-09-22,70.0,0.0,,,,
2010-09-23,71.1,0.0,,,,
2010-09-25,68.0,0.0,,,,
2010-09-26,68.0,2.25,,,,
2010-09-30,68.0,1.84,,,,
2010-10-10,52.0,0.0,,,,
2010-10-12,57.0,0.0,,,,
2010-10-15,43.0,0.0,,,,
2010-10-21,48.9,0.0,,,,
2010-10-22,43.0,0.0,,,,
2010-10-23,39.0,0.0,,,,
2010-10-25,61.0,0.27,,,,
2010-10-30,36.0,0.0,,,,
2010-10-31,44.1,0.0,,,,
2010-11-14,32.0,0.0,,,,
2010-11-25,41.0,0.0,,,,
2010-11-26,50.0,0.07,,,,
2010-11-27,34.0,0.0,,,,
2010-12-01,30.9,0.29,,,,
2010-12-09,19.9,0.0,,,,
2010-12-10,24.1,0.0,,,,
2010-12-11,26.1,0.17,,,,
2010-12-27,19.9,0.0,,,,
2010-12-28,19.0,0.0,,,,
2010-12-29,24.1,0.0,,,,
2011-01-05,26.1,0.0,,,,
2011-01-11,28.0,0.08,,,,
2011-01-13,19.9,0.0,,,,
2011-01-18,32.0,0.0,,,,
2011-01-26,37.9,0.37,,,,
2011-01-29,24.1,0.0,,,,
2011-02-27,44.1,0.0,,,,
2011-03-04,27.0,0.0,,,,
2011-03-06,39.0,0.67,,,,
2011-03-09,39.0,0.23,,,,
2011-03-21,52.0,0.0,,,,
2011-03-31,39.9,0.03,,,,
2011-04-06,34.0,0.0,,,,
2011-04-20,64.0,0.0,,,,
2011-04-22,51.1,0.43,,,,
2011-04-24,62.1,0.0,,,,
2011-05-06,44.1,0.3,,,,
2011-06-10,72.0,0.0,,,,
2011-06-28,72.0,0.29,,,,
2011-07-04,70.0,1.38,,,,
2011-07-08,73.9,0.41,,,,
2011-08-01,71.1,0.0,,,,
2011-08-05,75.9,0.0,,,,
2011-09-03,69.1,0.0,,,,
2011-09-16,55.0,0.09,,,,
2011-09-26,68.0,0.0,,,,
2011-10-04,44.1,0.0,,,,
2011-10-18,59.0,1.04,,,,
2011-10-19,54.0,0.84,,,,
2011-10-26,45.0,0.0,,,,
2011-11-02,34.0,0.0,,,,
2011-11-09,39.0,0.0,,,,
2011-11-10,39.9,0.01,,,,
2011-11-20,46.0,0.0,,,,
2011-12-11,30.0,0.0,,,,
2011-12-18,27.0,0.0,,,,
2011-12-19,28.0,0.0,,,,
2011-12-25,34.0,0.0,,,,
2011-12-28,37.9,0.0,,,,
2011-12-29,26.1,0.0,,,,
2011-12-31,39.9,0.0,,,,
2012-01-06,33.1,0.0,,,,
2012-01-08,48.0,0.02,,,,
2012-01-25,34.0,0.0,,,,
2012-02-04,37.9,0.23,,,,
2012-02-09,28.0,0.0,,,,
2012-02-16,42.1,0.25,,,,
2012-02-23,45.0,0.2,,,,
2012-02-24,50.0,0.09,,,,
2012-03-07,34.0,0.0,,,,
2012-03-08,48.0,0.0,,,,
2012-03-09,39.9,0.28,,,,
2012-03-14,54.0,0.0,,,,
2012-03-30,48.9,0.0,,,,
2012-04-04,57.0,0.62,,,,
2012-04-09,45.0,0.0,,,,
2012-04-12,32.0,0.0,,,,
2012-04-21,55.0,0.24,,,,
2012-04-22,48.0,0.82,,,,
2012-04-25,39.9,0.03,,,,
2012-05-12,46.9,0.0,,,,
2012-05-22,62.1,0.0,,,,
2012-05-24,64.9,0.19,,,,
2012-06-01,64.9,1.19,,,,
2012-06-02,55.9,0.0,,,,
2012-06-10,64.9,0.0,,,,
2012-06-18,63.0,0.0,,,,
2017-11-09,45.0,0.27,,,,
2017-12-03,42.1,0.0,,,,
2017-12-12,30.2,0.0,,,,
